Statistical profiling result from isolate-0x62d8be0-4902-v8.log, (19355 ticks, 12872 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    1.9%            JS: ~include /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:696:30
      1    1.8%          JS: ~anonymous /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:695:59
      1  100.0%            JS: ~include /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:696:30
     80   36.9%      JS: *<anonymous> :1:20
     80  100.0%        JS: ^anonymous /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:695:59
     80  100.0%          JS: ^include /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:696:30
     80  100.0%            JS: ^<anonymous> :1:20
    191    2.2%    JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
    166   86.9%      JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
     17   10.2%        JS: ~<anonymous> node:http:1:1
     17  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
     17  100.0%            JS: ~compileForPublicLoader node:internal/bootstrap/realm:322:25
     17   10.2%        JS: ~<anonymous> node:crypto:1:1
     17  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
     17  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:322:25
     15    9.0%        JS: ~<anonymous> node:internal/streams/duplex:1:1
     15  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
     15  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
     14    8.4%        JS: ~<anonymous> node:internal/fs/promises:1:1
     14  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
     14  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
     12    7.2%        JS: ~<anonymous> node:tty:1:1
     12  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
     12  100.0%            JS: ~compileForPublicLoader node:internal/bootstrap/realm:322:25
      8    4.8%        JS: ~<anonymous> node:net:1:1
      8  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      8  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      8    4.8%        JS: ~<anonymous> node:_http_client:1:1
      8  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      8  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      7    4.2%        JS: ~lazyWebCrypto node:crypto:124:23
      7  100.0%          JS: ~get node:crypto:368:8
      7  100.0%            JS: ^getOwn node:internal/bootstrap/realm:202:16
      7    4.2%        JS: ^resolveExports node:internal/modules/cjs/loader:536:24
      7  100.0%          JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      7  100.0%            JS: ~Module._resolveFilename node:internal/modules/cjs/loader:964:35
      6    3.6%        JS: ~<anonymous> node:internal/fs/streams:1:1
      6  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      6  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      5    3.0%        JS: ~get node:internal/util:587:17
      5  100.0%          JS: ^getOwn node:internal/bootstrap/realm:202:16
      5  100.0%            JS: ^syncExports node:internal/bootstrap/realm:365:14
      5    3.0%        JS: ~<anonymous> node:internal/streams/readable:1:1
      5  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      5  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      5    3.0%        JS: ~<anonymous> node:internal/streams/operators:1:1
      5  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      5  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      4    2.4%        JS: ~<anonymous> node:stream:1:1
      4  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      4  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      4    2.4%        JS: ~<anonymous> node:internal/readline/interface:1:1
      4  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      4  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      4    2.4%        JS: ~<anonymous> node:internal/crypto/hkdf:1:1
      4  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      4  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      3    1.8%        JS: ~lazyLoadStreams node:fs:3052:25
      3  100.0%          JS: ~get ReadStream node:fs:3195:17
      3  100.0%            JS: ^getOwn node:internal/bootstrap/realm:202:16
      3    1.8%        JS: ~<anonymous> node:internal/crypto/pbkdf2:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      3  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      3    1.8%        JS: ~<anonymous> node:_http_common:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      3  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      2    1.2%        JS: ~getTranslators node:internal/modules/esm/loader:34:24
      2  100.0%          JS: ~<instance_members_initializer> node:internal/modules/esm/loader:64:1
      2  100.0%            JS: ~ModuleLoader node:internal/modules/esm/loader:113:14
      2    1.2%        JS: ~<anonymous> node:internal/streams/pipeline:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      2    1.2%        JS: ~<anonymous> node:internal/streams/compose:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
      2    1.2%        JS: ~<anonymous> node:internal/process/esm_loader:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:414:24
     23   12.0%      JS: ^compileForPublicLoader node:internal/bootstrap/realm:322:25
     23  100.0%        JS: ^loadBuiltinModule node:internal/modules/helpers:61:27
     23  100.0%          JS: ^Module._load node:internal/modules/cjs/loader:867:24
     16   69.6%            JS: *Module.require node:internal/modules/cjs/loader:1107:36
      7   30.4%            JS: ^Module.require node:internal/modules/cjs/loader:1107:36
    157    1.8%    JS: ^update node:internal/crypto/hash:96:40
    150   95.5%      JS: ^entitytag /var/www/html/kwaku/fatou/yellow/node_modules/etag/index.js:39:20
    149   99.3%        JS: ^etag /var/www/html/kwaku/fatou/yellow/node_modules/etag/index.js:70:15
    149  100.0%          JS: ^generateETag /var/www/html/kwaku/fatou/yellow/node_modules/express/lib/utils.js:273:32
    145   97.3%            JS: ^send /var/www/html/kwaku/fatou/yellow/node_modules/express/lib/response.js:111:25
      4    2.7%            JS: ~send /var/www/html/kwaku/fatou/yellow/node_modules/express/lib/response.js:111:25
      6    3.8%      JS: ~entitytag /var/www/html/kwaku/fatou/yellow/node_modules/etag/index.js:39:20
      6  100.0%        JS: ~etag /var/www/html/kwaku/fatou/yellow/node_modules/etag/index.js:70:15
      6  100.0%          JS: ~generateETag /var/www/html/kwaku/fatou/yellow/node_modules/express/lib/utils.js:273:32
      6  100.0%            JS: ~send /var/www/html/kwaku/fatou/yellow/node_modules/express/lib/response.js:111:25
    139    1.6%    JS: ^anonymous /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:695:59
    138   99.3%      JS: ^include /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:696:30
    129   93.5%        JS: ^<anonymous> :1:20
    129  100.0%          JS: ^anonymous /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:695:59
    117   90.7%            JS: ^tryHandleCache /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:254:24
     12    9.3%            JS: ~tryHandleCache /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:254:24
      9    6.5%        JS: ~<anonymous> :1:20
      9  100.0%          JS: ^anonymous /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:695:59
      9  100.0%            JS: ~tryHandleCache /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:254:24
    104    1.2%    JS: ^readFileSyncUtf8 node:internal/fs/read/utf8:12:26
    104  100.0%      JS: ^readFileSync node:fs:458:22
    102   98.1%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     65   63.7%          JS: ^Module.load node:internal/modules/cjs/loader:1079:33
     65  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
     35   34.3%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
     35  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      2    2.0%          JS: *Module._load node:internal/modules/cjs/loader:867:24
      2  100.0%            JS: ^Module.require node:internal/modules/cjs/loader:1107:36
      2    1.9%        JS: ~Module._extensions..json node:internal/modules/cjs/loader:1300:39
      2  100.0%          JS: ^Module.load node:internal/modules/cjs/loader:1079:33
      2  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
     97    1.1%    JS: *realpathSync node:fs:2606:22
     76   78.4%      JS: *tryExtensions node:internal/modules/cjs/loader:462:23
     50   65.8%        JS: *Module._findPath node:internal/modules/cjs/loader:564:28
     50  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
     45   90.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      5   10.0%            JS: *Module._load node:internal/modules/cjs/loader:867:24
     16   21.1%        JS: ^tryPackage node:internal/modules/cjs/loader:400:20
     14   87.5%          JS: *Module._findPath node:internal/modules/cjs/loader:564:28
     14  100.0%            JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      2   12.5%          JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      2  100.0%            JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
     10   13.2%        JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
     10  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
     10  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
     21   21.6%      JS: ^toRealPath node:internal/modules/cjs/loader:455:20
     16   76.2%        JS: ^tryFile node:internal/modules/cjs/loader:446:17
     15   93.8%          JS: ^tryExtensions node:internal/modules/cjs/loader:462:23
     12   80.0%            JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      3   20.0%            JS: ^tryPackage node:internal/modules/cjs/loader:400:20
      1    6.3%          JS: ^finalizeEsmResolution node:internal/modules/cjs/loader:1054:31
      1  100.0%            JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      5   23.8%        JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      5  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      5  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24

    459    4.1%  __write@@GLIBC_2.2.5
     71   15.5%    JS: *internalCompileFunction node:internal/vm:31:33
     55   77.5%      JS: ^wrapSafe node:internal/modules/cjs/loader:1126:18
     55  100.0%        JS: ^Module._compile node:internal/modules/cjs/loader:1195:37
     55  100.0%          JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     34   61.8%            JS: ^Module.load node:internal/modules/cjs/loader:1079:33
     19   34.5%            JS: *Module.load node:internal/modules/cjs/loader:1079:33
      2    3.6%            JS: *Module._load node:internal/modules/cjs/loader:867:24
     16   22.5%      JS: *Module._compile node:internal/modules/cjs/loader:1195:37
     16  100.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     16  100.0%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
     16  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      7    1.5%    JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      3   42.9%      JS: ~<anonymous> node:assert:1:1
      3  100.0%        JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      3  100.0%          JS: ^compileForPublicLoader node:internal/bootstrap/realm:322:25
      3  100.0%            JS: ^loadBuiltinModule node:internal/modules/helpers:61:27
      1   14.3%      JS: ~get node:dns:351:8
      1  100.0%        JS: *syncExports node:internal/bootstrap/realm:365:14
      1  100.0%          JS: ^<anonymous> node:internal/bootstrap/realm:351:15
      1  100.0%            JS: ^getESMFacade node:internal/bootstrap/realm:340:15
      1   14.3%      JS: ~<anonymous> node:internal/child_process:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~<anonymous> node:child_process:1:1
      1  100.0%            JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      1   14.3%      JS: ~<anonymous> node:child_process:1:1
      1  100.0%        JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      1  100.0%          JS: ^compileForPublicLoader node:internal/bootstrap/realm:322:25
      1  100.0%            JS: ^loadBuiltinModule node:internal/modules/helpers:61:27
      1   14.3%      JS: ~<anonymous> node:_tls_wrap:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~<anonymous> node:tls:1:1
      1  100.0%            JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      5    1.1%    JS: ~compile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:571:21
      5  100.0%      JS: ~compile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:381:35
      5  100.0%        JS: ~handleCache /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:210:21
      4   80.0%          JS: ~includeFile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:309:21
      4  100.0%            JS: ~include /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:696:30
      1   20.0%          JS: ~tryHandleCache /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:254:24
      1  100.0%            JS: ~exports.renderFile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:441:31

    424    3.8%  /usr/lib/x86_64-linux-gnu/libc.so.6
     64   15.1%    JS: *internalCompileFunction node:internal/vm:31:33
     50   78.1%      JS: ^wrapSafe node:internal/modules/cjs/loader:1126:18
     50  100.0%        JS: ^Module._compile node:internal/modules/cjs/loader:1195:37
     50  100.0%          JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     28   56.0%            JS: *Module.load node:internal/modules/cjs/loader:1079:33
     22   44.0%            JS: ^Module.load node:internal/modules/cjs/loader:1079:33
     14   21.9%      JS: *Module._compile node:internal/modules/cjs/loader:1195:37
     14  100.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     14  100.0%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
     14  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
     21    5.0%    JS: *realpathSync node:fs:2606:22
     18   85.7%      JS: *tryExtensions node:internal/modules/cjs/loader:462:23
      8   44.4%        JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      8  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      8  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      6   33.3%        JS: ^tryPackage node:internal/modules/cjs/loader:400:20
      6  100.0%          JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      6  100.0%            JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      4   22.2%        JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      4  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      4  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      3   14.3%      JS: ^toRealPath node:internal/modules/cjs/loader:455:20
      2   66.7%        JS: ^tryFile node:internal/modules/cjs/loader:446:17
      2  100.0%          JS: ^tryExtensions node:internal/modules/cjs/loader:462:23
      2  100.0%            JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      1   33.3%        JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      1  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      1  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
     10    2.4%    JS: *read node:internal/modules/package_json_reader:43:14
      8   80.0%      JS: *readPackageScope node:internal/modules/cjs/loader:377:26
      5   62.5%        JS: ^trySelf node:internal/modules/cjs/loader:503:17
      5  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      5  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      3   37.5%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
      3  100.0%          JS: ^Module.load node:internal/modules/cjs/loader:1079:33
      3  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      2   20.0%      JS: *readPackage node:internal/modules/cjs/loader:361:21
      1   50.0%        JS: ^tryPackage node:internal/modules/cjs/loader:400:20
      1  100.0%          JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      1  100.0%            JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      1   50.0%        JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      1  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      1  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      9    2.1%    JS: *readFileSyncUtf8 node:internal/fs/read/utf8:12:26
      9  100.0%      JS: ^readFileSync node:fs:458:22
      6   66.7%        JS: ~Module._extensions..json node:internal/modules/cjs/loader:1300:39
      6  100.0%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
      6  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      3   33.3%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
      3  100.0%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
      3  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      8    1.9%    JS: *readPackageScope node:internal/modules/cjs/loader:377:26
      5   62.5%      JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
      3   60.0%        JS: ^Module.load node:internal/modules/cjs/loader:1079:33
      3  100.0%          JS: ^Module._load node:internal/modules/cjs/loader:867:24
      3  100.0%            JS: ^Module.require node:internal/modules/cjs/loader:1107:36
      2   40.0%        JS: *Module.load node:internal/modules/cjs/loader:1079:33
      2  100.0%          JS: ^Module._load node:internal/modules/cjs/loader:867:24
      2  100.0%            JS: *Module.require node:internal/modules/cjs/loader:1107:36
      3   37.5%      JS: ^trySelf node:internal/modules/cjs/loader:503:17
      3  100.0%        JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      3  100.0%          JS: ^Module._load node:internal/modules/cjs/loader:867:24
      2   66.7%            JS: ^Module.require node:internal/modules/cjs/loader:1107:36
      1   33.3%            JS: *Module.require node:internal/modules/cjs/loader:1107:36
      8    1.9%    JS: *<anonymous> :1:20
      8  100.0%      JS: ^anonymous /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:695:59
      8  100.0%        JS: ^include /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:696:30
      8  100.0%          JS: ^<anonymous> :1:20
      8  100.0%            JS: ^anonymous /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:695:59
      6    1.4%    JS: ^read node:internal/modules/package_json_reader:43:14
      4   66.7%      JS: *readPackageScope node:internal/modules/cjs/loader:377:26
      2   50.0%        JS: ^trySelf node:internal/modules/cjs/loader:503:17
      2  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      2  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      2   50.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
      1   50.0%          JS: ^Module.load node:internal/modules/cjs/loader:1079:33
      1  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      1   50.0%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
      1  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      2   33.3%      JS: ^readPackage node:internal/modules/cjs/loader:361:21
      1   50.0%        JS: ~tryPackage node:internal/modules/cjs/loader:400:20
      1  100.0%          JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      1  100.0%            JS: ~Module._resolveFilename node:internal/modules/cjs/loader:964:35
      1   50.0%        JS: ^readPackageScope node:internal/modules/cjs/loader:377:26
      1  100.0%          JS: ~trySelf node:internal/modules/cjs/loader:503:17
      1  100.0%            JS: ~Module._resolveFilename node:internal/modules/cjs/loader:964:35

    234    2.1%  _IO_fwrite@@GLIBC_2.2.5
    106   45.3%    JS: *internalCompileFunction node:internal/vm:31:33
     71   67.0%      JS: ^wrapSafe node:internal/modules/cjs/loader:1126:18
     71  100.0%        JS: ^Module._compile node:internal/modules/cjs/loader:1195:37
     71  100.0%          JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     35   49.3%            JS: *Module.load node:internal/modules/cjs/loader:1079:33
     32   45.1%            JS: ^Module.load node:internal/modules/cjs/loader:1079:33
      4    5.6%            JS: *Module._load node:internal/modules/cjs/loader:867:24
     35   33.0%      JS: *Module._compile node:internal/modules/cjs/loader:1195:37
     35  100.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     35  100.0%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
     35  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      6    2.6%    JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1   16.7%      JS: ~<anonymous> node:tls:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~<anonymous> node:https:1:1
      1  100.0%            JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      1   16.7%      JS: ~<anonymous> node:perf_hooks:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~get node:internal/util:617:17
      1  100.0%            JS: ~<anonymous> /var/www/html/kwaku/fatou/yellow/node_modules/mysql2/node_modules/lru-cache/dist/cjs/index.js:1:1
      1   16.7%      JS: ~<anonymous> node:internal/structured_clone:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~<anonymous> node:internal/perf/usertiming:1:1
      1  100.0%            JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1   16.7%      JS: ~<anonymous> node:internal/perf/usertiming:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~<anonymous> node:perf_hooks:1:1
      1  100.0%            JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1   16.7%      JS: ~<anonymous> node:child_process:1:1
      1  100.0%        JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      1  100.0%          JS: ^compileForPublicLoader node:internal/bootstrap/realm:322:25
      1  100.0%            JS: ^loadBuiltinModule node:internal/modules/helpers:61:27
      1   16.7%      JS: ~<anonymous> node:assert:1:1
      1  100.0%        JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      1  100.0%          JS: ^compileForPublicLoader node:internal/bootstrap/realm:322:25
      1  100.0%            JS: ^loadBuiltinModule node:internal/modules/helpers:61:27
      5    2.1%    JS: ~compile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:571:21
      5  100.0%      JS: ~compile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:381:35
      5  100.0%        JS: ~handleCache /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:210:21
      5  100.0%          JS: ~includeFile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:309:21
      5  100.0%            JS: ~include /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:696:30
      4    1.7%    JS: ~value node:internal/console/constructor:339:20
      4  100.0%      JS: ~log node:internal/console/constructor:378:6
      4  100.0%        JS: ~<anonymous> /var/www/html/kwaku/fatou/yellow/server.js:1:1
      4  100.0%          JS: ~Module._compile node:internal/modules/cjs/loader:1195:37
      4  100.0%            JS: ~Module._extensions..js node:internal/modules/cjs/loader:1250:37
      4    1.7%    JS: ~realpathSync node:fs:2606:22
      4  100.0%      JS: ~toRealPath node:internal/modules/cjs/loader:455:20
      4  100.0%        JS: ~Module._findPath node:internal/modules/cjs/loader:564:28
      4  100.0%          JS: ~resolveMainPath node:internal/modules/run_main:10:25
      4  100.0%            JS: ~executeUserEntryPoint node:internal/modules/run_main:75:31
      3    1.3%    JS: ~getStack /var/www/html/kwaku/fatou/yellow/node_modules/depd/index.js:381:19
      3  100.0%      JS: ~depd /var/www/html/kwaku/fatou/yellow/node_modules/depd/index.js:103:15
      3  100.0%        JS: ~<anonymous> /var/www/html/kwaku/fatou/yellow/node_modules/express/node_modules/body-parser/index.js:1:1
      3  100.0%          JS: ~Module._compile node:internal/modules/cjs/loader:1195:37
      3  100.0%            JS: ~Module._extensions..js node:internal/modules/cjs/loader:1250:37

    128    1.2%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)@@GLIBCXX_3.4.9
     58   45.3%    JS: *internalCompileFunction node:internal/vm:31:33
     46   79.3%      JS: ^wrapSafe node:internal/modules/cjs/loader:1126:18
     46  100.0%        JS: ^Module._compile node:internal/modules/cjs/loader:1195:37
     46  100.0%          JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     24   52.2%            JS: *Module.load node:internal/modules/cjs/loader:1079:33
     20   43.5%            JS: ^Module.load node:internal/modules/cjs/loader:1079:33
      2    4.3%            JS: *Module._load node:internal/modules/cjs/loader:867:24
     12   20.7%      JS: *Module._compile node:internal/modules/cjs/loader:1195:37
     12  100.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
     12  100.0%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
     12  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      4    3.1%    JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1   25.0%      JS: ~<anonymous> node:tls:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~<anonymous> node:https:1:1
      1  100.0%            JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      1   25.0%      JS: ~<anonymous> node:perf_hooks:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~get node:internal/util:617:17
      1  100.0%            JS: ~<anonymous> /var/www/html/kwaku/fatou/yellow/node_modules/mysql2/node_modules/lru-cache/dist/cjs/index.js:1:1
      1   25.0%      JS: ~<anonymous> node:internal/child_process:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~<anonymous> node:child_process:1:1
      1  100.0%            JS: ^compileForInternalLoader node:internal/bootstrap/realm:377:27
      1   25.0%      JS: ~<anonymous> node:dgram:1:1
      1  100.0%        JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      1  100.0%          JS: ~<anonymous> node:internal/child_process:1:1
      1  100.0%            JS: *requireBuiltin node:internal/bootstrap/realm:414:24
      3    2.3%    JS: ~compile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:571:21
      3  100.0%      JS: ~compile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:381:35
      3  100.0%        JS: ~handleCache /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:210:21
      3  100.0%          JS: ~includeFile /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:309:21
